BOEM/permitting	synthetic-nevada-sb370-compliance-obligations	Nevada SB 370 Regulatory Guidance	regulatory_actions	Nevada|SB 370|consumer health data|regulatory guidance|scope clarification	0.16	Dec 31, 2026	2026-12-31	Nevada AG guidance confirming non-clinical health advisory platforms are regulated under SB 370 would trigger immediate compliance obligations for Choice Solutions' Nevada-resident clients.
Offshore wind (general)	synthetic-new-york-offshore-wind-policy-continuation	New York Offshore Wind Reauthorization	regulatory_actions	New York|NYSERDA|offshore wind|Public Service Law|solicitation|Governor Hochul	0.3	May 15, 2026	2026-05-15	Failure of NY Governor to reauthorize NYSERDA (NO) leaves RWE's JV without a rebid pathway; a complementary hedge to the NYSERDA OREC major contract but with shorter horizon.
BOEM/permitting	synthetic-nhtsa-26v075-expansion	Sportster Triple-Clamp Recall Query	regulatory_actions	NHTSA|Harley-Davidson|Sportster S|Recall|26V075	0.18	Dec 31, 2026	2026-12-31	NHTSA opening a timeliness query on 26V075 would signal regulatory scrutiny of HOG's defect identification processes, potentially triggering civil penalties and broader model-line safety investigations.
BOEM/permitting	synthetic-nhtsa-hog-airbox-recall-2026	NHTSA Airbox Recall Expansion	regulatory_actions	NHTSA|Harley-Davidson|recall|motorcycle safety|airbox	0.18	Dec 31, 2026	2026-12-31	NHTSA expansion of the airbox recall to additional model years would multiply remedy costs, dealer stop-sales, and logistics disruption well beyond the initial 88,039-unit scope.
BOEM/permitting	synthetic-nickel-pcmdp-restrictions	PCMDP Nickel Import Restriction	trade_policy	critical minerals|nickel|PCMDP|Section 232|marine fittings	0.28	Aug 31, 2026	2026-08-31	A PCMDP nickel restriction recommendation would raise input costs for Viega's CuNi 90/10 alloy used in NAVSEA-approved MegaPress marine fittings, the highest-margin Navy product line.
Section 232 / steel	synthetic-nippon-steel-goes-tariff-exemption	Japan GOES Tariff Exclusion	trade_policy	Section 232|GOES|Japan Tariffs|Transformer Supply Chain|Nippon Steel	0.12	Dec 31, 2026	2026-12-31	Failure to obtain a GOES tariff exclusion from Japan maintains the full 50% tariff burden on Nippon Steel imports, a direct cost headwind; this contract pays when the exclusion is denied.
BOEM/permitting	synthetic-nisg2026-registration	NISG 2026 In-Scope Entity List	regulatory_actions	NISG 2026|NIS2|Austria|entity registration|EV charging	0.3	Dec 31, 2026	2026-12-31	Publication of the in-scope entity list confirms SMATRICS's registration obligations, triggering mandatory compliance investments within a tight deadline.
BOEM/permitting	synthetic-nj-bpu-atlantic-shores-solicitation	NJ BPU Atlantic Shores Solicitation	regulatory_actions	New Jersey|BPU|Atlantic Shores|offshore wind|solicitation	0.08	Dec 31, 2026	2026-12-31	NJ BPU NOT reopening a solicitation (prob 0.92 NO) means Atlantic Shores has no state offtake pathway, making the lease effectively worthless until federal moratorium is resolved.
IRA / tax credits	synthetic-nj-itc-construction-deadline-pipeline	NJ Solar ITC Construction Sprint	regulatory_actions	NJ CSEP|ITC Construction Deadline|OBBBA|Section 48E|Community Solar	0.72	Jul 15, 2026	2026-07-15	If fewer than 50 MW of NJ CSEP projects achieve physical BOC before the July 4 deadline (NO), Black Bear's NJ community solar pipeline fails to qualify for ITC, eliminating near-term revenue from its largest state program.
Environmental / NEPA	synthetic-noaa-rightwhale-anprm-publication	Will NOAA publish the right whale vessel speed ANPRM with 35-65 foot vessel exemptions by June 30, 2026?	regulatory_actions	noaa|right whale|speed rule|anprm|exemption	0.68	Jun 29, 2026	2026-06-30	Failure to publish the deregulatory ANPRM with 35-65 ft exemptions leaves restrictive speed rules threatening Great Lakes powerboat sales and charter operations.
BOEM/permitting	synthetic-northstar-nsr-capacity-permit-compliance	North Star Ohio EPA Capacity Permit	regulatory_actions	Ohio EPA|NSR permit|EAF|North Star BlueScope|Clean Air Act	0.58	Mar 31, 2027	2027-03-31	Ohio EPA granting the expanded capacity permit is favorable for BlueScope; Buy NO (permit not granted) hedges permit delay risk, but this synthetic contract is better reflected via the NSR challenge contract.
BOEM/permitting	synthetic-northstar-nsr-epa-challenge	North Star NSR Permit Challenge	regulatory_actions	EPA Region 5|NSR|EAF|permit challenge|Ohio	0.18	Dec 31, 2026	2026-12-31	An EPA Region 5 or citizen-group challenge to North Star's NSR permit would halt or delay the $130M Ohio expansion program, deferring production ramp-up revenue.
IRA / tax credits	synthetic-notice2025-42-extension	Notice 2025-42 Deadline Extension	regulatory_actions	Treasury|Notice 2025-42|45Y|48E|beginning-of-construction|wind|solar	0.1	Jul 5, 2026	2026-07-05	If Treasury fails to extend the July 5, 2026 physical-work deadline (NO resolves), RWE's large-scale US wind and solar projects unable to meet the gating test lose 45Y/48E credit eligibility permanently, destroying tax equity economics.
IRA / tax credits	synthetic-notice2025-42-physical-work-injunction	Notice 2025-42 Court Injunction	regulatory_actions	IRS Notice 2025-42|Safe Harbor|Litigation|Section 45Y|Section 48E	0.06	Jul 4, 2026	2026-07-04	NO (no court enjoins Notice 2025-42) leaves the elimination of the 5% cost safe harbor intact, forcing LS Power's wind/solar projects to satisfy the physical-work standard and risking credit disqualification.
BOEM/permitting	synthetic-npdes-pa0245623-springfield-decision	PA NPDES Permit Yd-382	regulatory_actions	NPDES|Pennsylvania DEP|Stormwater|Salvage Yard|Exceptional Value Waters	0.62	Dec 31, 2026	2026-12-31	A DEP permit decision on Copart's Springfield Township yard discharging to an Exceptional Value waterway directly triggers site-specific compliance obligations or potential operational restrictions.
BOEM/permitting	synthetic-npra-blm-litigation-9th-circuit	NPR-A Exploration Drilling Injunction	regulatory_actions	Willow Project|NPR-A|BLM|NEPA|litigation	0.22	Dec 31, 2026	2026-12-31	A preliminary injunction halting BLM's NPR-A seismic and exploration-drilling approval would delay ConocoPhillips' 2026 Alaska field season and compress near-term Willow-area appraisal and exploration activity.
BOEM/permitting	synthetic-nsf61-california-pfas-2028	NSF 61 PFAS Seal Certification Revision	regulatory_actions	NSF 61|PFAS|FKM seals|drinking water|California compliance	0.35	Dec 31, 2027	2027-12-31	NSF/ANSI/CAN 61 adopting a PFAS-free fluoropolymer mandate for drinking water fittings before 2028 would require Viega to reformulate all ProPress EPDM/FKM seal components to maintain California certification.
BOEM/permitting	synthetic-ntia-tbcp-trump-rescission-2026	NTIA TBCP Funding Rescission	regulatory_actions	NTIA|TBCP|tribal broadband|IIJA|executive action	0.28	Dec 31, 2026	2026-12-31	Executive rescission of more than 20% of obligated NTIA TBCP awards would directly threaten Calista's $52.56M Alaska FiberOptic Project grant, potentially triggering clawback of already-spent deployment funds.
BOEM/permitting	synthetic-nwch-design-sa-health-direction	SA nWCH Hospital Redesign Direction	regulatory_actions	South Australia|hospital|nWCH|ECI|design risk	0.28	Dec 31, 2026	2026-12-31	A formal SA Health redesign direction on the AU$3.2B nWCH project would trigger scope-change claims, program delays, and cost overruns under Lendlease's Early Contractor Involvement role.
BOEM/permitting	synthetic-ny-s9072a-assembly-passage	NY Climate Disclosure Act Passage	federal_legislation	New York|Climate Disclosure|ESG|Insurance Regulation|Scope 3	0.12	Dec 31, 2026	2026-12-31	Assembly passage sends S.9072A to the Governor and materially raises the probability of enactment; useful as a leading indicator but secondary to the governor signature contract.
BOEM/permitting	synthetic-ny-s9072a-governor-signed	NY S.9072A Governor Signature	federal_legislation	New York|Climate Disclosure|ESG|Scope 1|Scope 2	0.05	Dec 31, 2026	2026-12-31	Governor signing NY S.9072A would trigger mandatory Scope 1/2 disclosures for TransRe given its >$1B NY revenue, imposing compliance infrastructure costs and potential competitive disclosure disadvantages.
BOEM/permitting	synthetic-nyc-added-sugar-compliance-expansion	NYC Added-Sugar Rule Expansion	regulatory_actions	new-york-city|added-sugars|DOHMH|beverage-labeling|baskin-robbins	0.12	Dec 31, 2026	2026-12-31	An expansion of NYC's added-sugars rule to additional beverage and dessert categories would dramatically broaden Inspire's summons exposure at its NYC Baskin-Robbins and Dunkin' locations.
BOEM/permitting	synthetic-nyc-copa-int2025	NYC COPA Tenant Purchase Right	federal_legislation	New York City|COPA|Multifamily|Tenant Rights|Housing Policy	0.28	Dec 31, 2026	2026-12-31	Earlier passage of the 2025 COPA bill creates a right-of-first-offer regime constraining NYC multifamily asset sales before the 2027 COPA version can take effect.
BOEM/permitting	synthetic-nyhipa-amended-passage	NYHIPA Amended WC Carve-Out	federal_legislation	New York|NYHIPA|workers' compensation|health data|Article 6-F	0.15	Dec 31, 2026	2026-12-31	Absence of a WC fund carve-out in any enacted NYHIPA version would compound BCF's compliance burden; but this scenario is subsumed by the major NYHIPA re-enactment hedge.
Offshore wind (general)	synthetic-nyserda-orecrfp25-solicitation	NYSERDA Offshore Wind OREC Award	regulatory_actions	NYSERDA|offshore wind|OREC|solicitation|New York|Community Offshore Wind|RWE	0.2	Dec 31, 2026	2026-12-31	Failure of a successor NYSERDA OREC solicitation (NO resolves) leaves RWE's Community Offshore Wind JV without contracted New York revenue, stranding 1.3 GW of previously awarded offtake and undermining project financing.
BOEM/permitting	synthetic-nyt-openai-settlement	NYT–OpenAI Copyright Settlement	regulatory_actions	copyright|settlement|NYT|OpenAI|training data	0.22	Dec 31, 2026	2026-12-31	No settlement means continued litigation uncertainty and legal cost drag; hedge pays when the case remains unresolved and the litigation overhang persists.
BOEM/permitting	synthetic-nyt-openai-summary-judgment	NYT v. OpenAI Summary Judgment	regulatory_actions	copyright|litigation|NYT|training data|OpenAI	0.18	Dec 31, 2026	2026-12-31	An SDNY summary judgment finding direct copyright infringement against OpenAI would establish binding training-data liability standards and unlock massive statutory damages exposure.
IRA / tax credits	synthetic-obbb-feoc-treasury-guidance-2026	FEOC Material Assistance Treasury Guidance	federal_legislation	FEOC|PFE|45Y|48E|45X|OBBBA|Treasury guidance	0.25	Dec 31, 2026	2026-12-31	Final FEOC guidance would provide ENGIE compliance certainty — a helpful outcome; not a downside hedge.
IRA / tax credits	synthetic-obbb-foreign-influenced-25pct-audit	IRS Foreign-Entity Audit Precedent	regulatory_actions	IRS|audit|foreign-influenced entity|OBBBA|Section 48E|CFIUS|foreign state ownership	0.08	Dec 31, 2026	2026-12-31	An IRS audit of any developer on FIE grounds would set enforcement precedent directly threatening ENGIE NA's credit eligibility given its French state-owned parent at approximately the statutory threshold.
IRA / tax credits	synthetic-obbb-section45y-reversal	Section 45Y/48E Legislative Restoration	federal_legislation	IRA|wind|solar|Section 45Y|Section 48E|OBBB|Congress	0.355	Dec 31, 2026	2026-12-31	NO pays when Congress fails to reverse OBBB tax credit terminations by end-2026, eliminating post-2027 tax incentive certainty and depressing project valuations.
IRA / tax credits	synthetic-obbb-solar-cancellations	OBBBA Solar Pipeline Cancellations	federal_legislation	OBBBA|Section-48E|ITC-phaseout|solar-cancellations|construction-deadline	0.25	Dec 31, 2026	2026-12-31	Industry-wide 10 GW+ cancellations from ITC phase-out (YES) would validate Candela's own pipeline impairment but is a lagging market effect rather than a direct hedge trigger.
IRA / tax credits	synthetic-obbb-wind-solar-demand-cliff-2028	Wind/Solar Queue Demand Cliff	federal_legislation	OBBB|Section 45Y|Section 48E|renewable energy demand|interconnection queue	1	Mar 31, 2029	2029-03-31	A 30%+ collapse in wind and solar interconnection queue additions in 2028 following OBBB credit phase-down would confirm a structural decline in Hitachi Energy's largest growth market for utility-scale grid equipment.
IRA / tax credits	synthetic-obbba-45y-48e-construction-deadline	OBBBA §45Y/§48E Construction Deadline	federal_legislation	OBBBA|Section 45Y|Section 48E|Solar|Wind Tax Credit	0.62	Jul 31, 2026	2026-07-31	A YES outcome — the July 4, 2026 construction-start cutoff taking effect without extension — eliminates federal tax credits for SCE's future solar/wind PPA pipeline, raising procurement costs and threatening California's 100% clean energy mandates.
IRA / tax credits	synthetic-obbba-45y-48e-extension	BOC Deadline Extension	federal_legislation	IRA|offshore wind|tax credits|Section 45Y|Section 48E	0.227	Oct 31, 2027	2027-10-31	Failure to extend BOC deadline forces Ørsted to accelerate construction timelines at higher cost or forfeit tax credits entirely on late-stage projects.
IRA / tax credits	synthetic-obbba-45y-48e-judicial-stay	45Y/48E BOC Injunction	federal_legislation	OBBBA|Section 45Y|Section 48E|judicial review|clean energy	0.06	Jun 30, 2026	2026-06-30	A federal court stay of the OBBBA's July 4, 2026 BOC deadline would be favorable to NextEra, not a hedge; this contract is excluded from core allocation as it represents an upside scenario for the company.
IRA / tax credits	synthetic-obbba-45y-48e-phaseout-reversal	IRA Clean Energy Credit Restoration	elections	IRA|45Y|48E|clean energy tax credits|OBBBA	0.03	Jun 30, 2027	2027-06-30	Post-midterm restoration of §45Y/48E would benefit ENGIE; not a downside hedge — residual tracking only.
IRA / tax credits	synthetic-obbba-45y-48e-repeal-recon	Tax Credit Reconciliation Repeal	federal_legislation	reconciliation|IRA|offshore wind|tax credits|OBBBA	0.343	Jun 30, 2027	2027-06-30	Further restrictions on offshore wind tax credits would eliminate up to $2.5B in expected ITC/PTC value for Sunrise Wind and future projects, directly reducing project economics.
IRA / tax credits	synthetic-obbba-48e-45y-placed-in-service-cliff	Utility Solar Demand Cliff Q4 2026	federal_legislation	Section 48E|Section 45Y|solar PPA|utility solar|OBBBA phase-out	0.35	Jan 31, 2027	2027-01-31	A measurable 25%+ Q4 2026 PPA contraction would validate the QCells demand thesis and serve as a confirmation hedge on the OBBBA construction deadline major contract.
IRA / tax credits	synthetic-obbba-55pct-threshold-jan2027	OBBBA 55% Domestic Content Threshold	federal_legislation	OBBBA|48E|Domestic Content|Solar|Treasury	0.568	Sep 30, 2026	2026-09-30	If Treasury confirms 55% threshold guidance (YES), Nextpower must ensure its trackers meet higher domestic content standards for the bonus ITC — failure to comply loses customers the 10% bonus credit.
BOEM/permitting	synthetic-obbba-707a2-irs-guidance	IRS §707(a)(2) Disguised Sale Guidance	regulatory_actions	IRC 707(a)(2)|OBBBA|disguised sale|partnership tax|IRS guidance	0.2	Dec 31, 2026	2026-12-31	IRS guidance broadly construing OBBBA's §707(a)(2) self-executing rule would recharacterize SIG's complex partnership contribution and distribution structures as taxable disguised sales, triggering immediate tax liability.
IRA / tax credits	synthetic-obbba-bess-55pct-feoc-treasury-guidance	BESS FEOC 55% Rule Confirmation	federal_legislation	OBBBA|FEOC|Battery Storage|Section 48E|Treasury	0.15	Sep 30, 2026	2026-09-30	Treasury confirming that Chinese LFP cells count as PFE material assistance toward the 55% threshold (YES) would immediately threaten Duffy BESS Section 48E ITC eligibility, impairing DESRI equity returns.
IRA / tax credits	synthetic-obbba-bess-feoc-disqualification	BESS FEOC Tax Credit Disqualification	trade_policy	FEOC|BESS|Section 48E|ITC|battery storage	0.12	Dec 31, 2026	2026-12-31	Treasury confirming FEOC disqualification of Chinese-lithium BESS from Section 48E ITC directly inflates SCE's mandated battery storage procurement costs by 30%+, threatening compliance with CPUC IRP storage mandates and forcing uneconomic substitution resources.
IRA / tax credits	synthetic-obbba-boc-deadline-extension-congress	OBBBA BOC Deadline Extension	federal_legislation	OBBBA|Section 48E|Section 45Y|Solar Credits|Congress	0.399	Jul 4, 2026	2026-07-04	If Congress fails to extend the July 4, 2026 BOC deadline (NO resolves), customer project pipelines collapse post-deadline, directly compressing Nextpower's forward order book and revenue.
IRA / tax credits	synthetic-obbba-domestic-content-2026	IRS OBBBA Domestic Content 2026 Guidance	federal_legislation	domestic content|IRS|OBBBA|ITC|PTC|Section 48E|Section 45Y	0.3	Sep 30, 2026	2026-09-30	Failure to receive domestic content bonus guidance by September 2026 means ENGIE NA cannot optimize its 2026 project structures to capture the 10% adder, reducing effective credit yield on qualifying projects.
IRA / tax credits	synthetic-obbba-domestic-content-45pct-safe-harbor	Domestic Content 45% Safe Harbor Rules	regulatory_actions	Domestic Content|ITC|PTC|Treasury|OBBBA	0.3	Dec 31, 2026	2026-12-31	Absence of clear domestic content safe harbor rules (NO) forces Linea to forfeit the 10-percentage-point domestic content bonus credit across its pipeline, a direct revenue loss on multiple projects.
IRA / tax credits	synthetic-obbba-domestic-content-50pct-vestas	Vestas U.S. Nacelle MACR Ruling	federal_legislation	OBBBA|Section 48E|domestic content|Vestas|wind turbines	0.03	Sep 30, 2026	2026-09-30	Absence of IRS confirmation for Vestas U.S. nacelles meeting 50% MACR (Buy NO) creates compliance uncertainty for 2026 wind starts, but extremely low probability (0.03) limits hedging utility.
IRA / tax credits	synthetic-obbba-domestic-content-50pct-waiver	Domestic Content Racking Waiver	federal_legislation	domestic content|IRS|safe harbor|Section 48E|OBBBA|racking	0.12	Dec 31, 2026	2026-12-31	If IRS does NOT grant a waiver for imported racking components (NO), Greenskies' projects using imported structural hardware could fail the 50% domestic content test, losing the bonus adder.
IRA / tax credits	synthetic-obbba-domestic-content-55pct-2027	OBBBA 55% Domestic Content 2027 Cliff	federal_legislation	domestic content|OBBBA|solar|ITC|2027|manufacturing	0.35	Mar 31, 2027	2027-03-31	If the 55% domestic content threshold takes effect for 2027 projects and U.S. manufacturing capacity remains insufficient, ENGIE NA loses the bonus adder on its 2027 pipeline, reducing IRRs by 3–5 percentage points.
IRA / tax credits	synthetic-obbba-feoc-energy-credit-cap-tightening-2027	OBBBA FEOC Cap 2027 Tightening	trade_policy	OBBBA|FEOC|Section 45Y|Section 48E|China materials|energy tax credits	0.3	Jan 31, 2027	2027-01-31	Annual tightening of FEOC caps on Chinese-sourced materials for Section 45Y/48E clean energy tax credits would progressively restrict tax credit eligibility for Carlyle's energy portfolio projects dependent on Asia-sourced supply chains.
IRA / tax credits	synthetic-obbba-feoc-korean-bess-safe-harbor	Korean BESS Supplier MACR Safe Harbor	regulatory_actions	FEOC|Section 48E|Korean battery suppliers|MACR|OBBBA	0.03	Dec 31, 2026	2026-12-31	NO (Treasury does NOT confirm Korean LFP suppliers satisfy MACR without two-level precursor tracing) forces LS Power's BESS projects to conduct burdensome supply chain audits or risk losing ITC eligibility for Diablo, LeConte, and Ravenswood.
IRA / tax credits	synthetic-obbba-feoc-power-electronics-guidance	FEOC Power Electronics Credit Disqualification	federal_legislation	IRS|FEOC|power electronics|OBBBA|Section 48E	0.04	Dec 31, 2026	2026-12-31	IRS guidance disqualifying Schneider's Chinese-semiconductor power electronics from §48E/45Y credits would constrain the clean energy project market for a core Energy Management product category.
IRA / tax credits	synthetic-obbba-offshore-wind-domestic-content-55	Offshore Wind Domestic Content Threshold	federal_legislation	domestic content|OBBBA|offshore wind|Treasury|IRA	0.632	Mar 31, 2027	2027-03-31	55% domestic content threshold for offshore wind is unachievable with current supply chain; Hornsea 3 and future projects would lose 10% tax credit bonus worth hundreds of millions.
IRA / tax credits	synthetic-obbba-placed-in-service-dec2027-extension	45Y/48E Placed-in-Service Extension	federal_legislation	OBBBA|Section 45Y|Section 48E|Congress|Placed-in-Service Deadline	0.05	Jun 30, 2027	2027-06-30	Congress failing to extend the placed-in-service deadline beyond Dec 2027 (NO) directly threatens Watertown Solar's April 2027 COD target, but very low probability (5%) limits allocation.
IRA / tax credits	synthetic-obbba-solar-feoc-court-challenge	OBBBA Solar FEOC Injunction	regulatory_actions	OBBBA|FEOC|Solar|Litigation|Tax Credits	0.05	Dec 31, 2026	2026-12-31	Courts failing to enjoin OBBBA FEOC restrictions for solar (NO) keeps the Chinese-origin panel sourcing constraints fully operative, threatening Clearlight Energy's ability to qualify projects beginning construction in 2026 for ITC/PTC.
IRA / tax credits	synthetic-obbba-wind-solar-60pct-credit-2026-pipeline	Wind/Solar Project Cancellations OBBBA	federal_legislation	IRA Phase-Out|OBBBA|Wind Solar|Renewable Pipeline|Section 48E 45Y	0.2	Dec 31, 2026	2026-12-31	A wave of 15+ GW in renewable project cancellations citing the OBBBA's 60% credit reduction would directly eliminate a critical demand segment for Hitachi Energy's transformers, switchgear, and HVDC systems serving wind and solar developers.
BOEM/permitting	synthetic-occ-crypto-custody-supervisory-guidance-2026	OCC Crypto Custody Guidance Update	regulatory_actions	OCC|crypto custody|national trust company|tokenized securities|DLT	0.33	Dec 31, 2026	2026-12-31	Restrictive OCC supervisory guidance narrowing permissible crypto-asset custody or tokenized-security activities for national trust companies would directly constrain Computershare Trust Company N.A.'s IST program.
BOEM/permitting	synthetic-occ-national-trust-final-rule	OCC National Trust Bank Rule Durability	regulatory_actions	OCC|national trust bank|12 CFR 5.20|Computershare Trust|tokenization	0.8	Dec 31, 2026	2026-12-31	If OCC's 12 CFR 5.20 national trust bank rule is stayed or rescinded, Computershare Trust Company N.A. loses the regulatory foundation for expanded digital asset and tokenization activities.
BOEM/permitting	synthetic-oeis-wmp-2026-2028-approval	OEIS 2026–2028 WMP Approval	regulatory_actions	OEIS|CPUC|Wildfire Mitigation Plan|SCE|Undergrounding	0.49	Dec 31, 2026	2026-12-31	OEIS imposing material scope reductions on SCE's 2026-2028 WMP (NO) delays or shrinks the $6.2B wildfire mitigation program, increasing SCE's wildfire ignition risk exposure and potentially triggering CPUC safety enforcement actions.
BOEM/permitting	synthetic-ofac-10yr-recordkeeping-advisory-demand	OFAC Record-Keeping Guidance	regulatory_actions	OFAC|Sanctions|Record-Keeping|Compliance|Cross-Border	0.25	Dec 31, 2026	2026-12-31	OFAC failing to publish record-keeping guidance by year-end (NO) leaves Oliver Wyman's non-US subsidiaries in compliance limbo, forcing costly internal legal review across 30 country operations.
BOEM/permitting	synthetic-ofac-dragon-gl-revocation	OFAC Dragon Field License Risk	trade_policy	OFAC|Venezuela|Dragon field|Shell|T&T energy	0.38	Dec 31, 2026	2026-12-31	Revocation of GL 50A without a successor license would eliminate the legal basis for Shell's Dragon field cross-border operations, directly contracting T&T energy-sector activity and PRFC's energy client premium base.
BOEM/permitting	synthetic-ofac-ez-gl58-priv-sector	Venezuela Stablecoin Settlement GL	trade_policy	OFAC|Venezuela|Stablecoin|Sanctions|TradeSettlement	0.03	Dec 31, 2026	2026-12-31	OFAC failing to issue a Venezuela GL explicitly authorizing US-person stablecoin trade settlement (NO) leaves KRIP's revenue model in legal ambiguity with no compliance safe harbor.
BOEM/permitting	synthetic-ofac-gertler-specific-license	Gertler Royalty OFAC License	regulatory_actions	OFAC|DRC|Dan Gertler|Sanctions|Royalties	0.15	Sep 30, 2026	2026-09-30	Buy NO hedges against OFAC refusing a specific royalty license in Q3 2026, blocking the Orion deal timeline at the most critical negotiation window.
BOEM/permitting	synthetic-ofac-gertler-waiver-2026	OFAC Gertler DRC Sanctions Waiver	regulatory_actions	OFAC|Dan Gertler|DRC|sanctions|Orion DFC	0.28	Dec 31, 2026	2026-12-31	A NO resolution means OFAC fails to grant the Gertler sanctions waiver in 2026, blocking the $9B Orion/DFC deal, locking in ongoing royalty liability exposure, and denying Glencore a major balance-sheet catalyst.
BOEM/permitting	synthetic-ofac-gl124-revocation-risk	OFAC GL 124 Revocation Risk	trade_policy	OFAC|GL 124|Tengizchevroil|Russia sanctions|Kazakhstan	0.12	Dec 31, 2026	2026-12-31	Revocation or material narrowing of GL 124 would force a halt to Tengizchevroil CPC pipeline exports — Chevron's single largest international production hub — triggering an immediate and severe cash-flow shock.
BOEM/permitting	synthetic-ofac-gl6d-pharma-russia	OFAC GL 6D Russia Pharma License	trade_policy	OFAC|Russia|GL-6D|EO-14024|pharmaceuticals	0.18	Dec 31, 2026	2026-12-31	Recordati maintains active Russia-CIS pharmaceutical revenue streams; OFAC narrowing or revoking General License 6D would block collections from Russian counterparties, directly impairing CIS segment revenues with no short-term substitution route.
BOEM/permitting	synthetic-ofac-venezuela-gl46b-expansion	Venezuela OFAC License Expansion	trade_policy	OFAC|Venezuela|general license|crude oil|sanctions relief	0.25	Dec 31, 2026	2026-12-31	License expansion is a positive outcome for Valero's feedstock optionality, not a downside hedge; excluded from allocation.
BOEM/permitting	synthetic-ofac-venezuela-sanctions-easing-2026	OFAC Venezuela Financial GL Expansion	federal_legislation	OFAC|Venezuela|General License|Correspondent Banking|Sanctions Relief	0.3	Dec 31, 2026	2026-12-31	Absence of further GL expansion beyond GL 57 locks Makler's network partners in continued over-compliance mode, blocking USD reinsurance settlements for Venezuelan commercial risks.
BOEM/permitting	synthetic-offshore-wind-eis-pipeline	BOEM Offshore Wind EIS Approvals	federal_legislation	Offshore Wind|BOEM|EIS|Permitting|IRA Rollback	0.88	Jan 31, 2027	2027-01-31	BOEM issuing fewer than 3 offshore wind RODs/EIS approvals in 2026 directly signals a collapsed offshore wind permitting pipeline, wiping out ICF's fast-growing renewable energy EIS and permitting services revenue as developers cancel or delay projects in response to the OBBBA credit phase-out.
Offshore wind (general)	synthetic-ofgem-tmo4-gate2-rwe	UK Offshore Grid Connection Offers	regulatory_actions	Ofgem|TMO4+|offshore wind|UK grid|connections reform|CfD	0.42	Dec 31, 2026	2026-12-31	Ofgem failing to deliver bankable Gate 2 connection offers (NO) blocks RWE's Vanguard West FID, delaying a flagship UK offshore wind project and stranding development capex.
BOEM/permitting	synthetic-oh-npdes-mercury-zinc-toxicity	North Star Effluent Metals Limits	regulatory_actions	Ohio EPA|NPDES|Mercury|Zinc|Effluent Limits	0.32	Dec 31, 2026	2026-12-31	New mercury, zinc, or toxicity limits in the NPDES renewal would impose additional treatment capital and operational compliance costs, but allocation is consolidated into the phosphorus permit contract.
BOEM/permitting	synthetic-oh-npdes-oh0122386-renewal	North Star NPDES Permit Renewal	regulatory_actions	Ohio EPA|NPDES|North Star BlueScope|Water Discharge|Maumee River	0.38	Dec 31, 2026	2026-12-31	Tightened total phosphorus discharge limits in North Star's NPDES permit renewal would require capital investment in wastewater treatment upgrades at the Delta, Ohio Maumee River outfall.
BOEM/permitting	synthetic-omb-m2513-reinstatement-executive	HHS Grant Freeze Reinstatement Risk	regulatory_actions	OMB|HHS|federal-grants|AARP-Foundation|executive-action	0.35	Dec 31, 2026	2026-12-31	A new executive directive reinstating a broad HHS grant pause would directly freeze AARP Foundation's ~$89M in government funding supporting Tax-Aide, SCSEP, and hunger relief programs for low-income seniors.
BOEM/permitting	synthetic-omnibus-vi-reach-vote	Omnibus VI MDI SVHC Exemption Vote	regulatory_actions	EU|REACH|Omnibus VI|MDI|diisocyanates|SVHC	0.22	Dec 31, 2026	2026-12-31	Narrowed SVHC authorization exemptions for MDI under Omnibus VI would force Huntsman's EU customers to undergo costly authorization procedures, shrinking the addressable EU market for MDI-based systems.
BOEM/permitting	synthetic-opm-fedvip-contract-rebid-2026	FEDVIP Contract OPM Amendment	regulatory_actions	FEDVIP|OPM|federal contract|dental insurance|DOGE	0.15	Dec 31, 2026	2026-12-31	A formal OPM amendment narrowing eligible populations or cutting premium support for contract OPM02-FEDVIP-02AP-05 would directly reduce Delta Dental's largest institutional revenue stream.
BOEM/permitting	synthetic-opm-omb-rto-doge-headcount	Federal Workforce Headcount Decline	regulatory_actions	OPM|DOGE|federal-workforce|RTO|Washington-DC	0.28	Sep 30, 2026	2026-09-30	Federal civilian FTE counts falling below 2.0M would indicate workforce reductions are offsetting any RTO-driven space demand, threatening BXP's D.C.-area occupancy recovery thesis.
BOEM/permitting	synthetic-orion-dfc-binding-agreement	Orion DFC DRC Deal Binding	regulatory_actions	DRC|Orion DFC|Glencore|critical minerals|OFAC	0.22	Mar 31, 2027	2027-03-31	Buy NO hedges against the Orion/DFC MOU failing to convert to a binding acquisition agreement, confirming Glencore cannot monetise its DRC assets via this US-backed strategic transaction.
BOEM/permitting	synthetic-orion-dfc-closing-2027	KCC/Mutanda Transaction Close	regulatory_actions	DRC|DFC|Critical Minerals|Glencore|OFAC	0.25	Mar 31, 2027	2027-03-31	Buy NO hedges against the transaction failing to close by Q1 2027, confirming the $9B DRC asset monetisation is blocked by regulatory or sanctions impediments.
BOEM/permitting	synthetic-orion-dfc-mou-binding	Orion DFC KCC/Mutanda Deal	regulatory_actions	DRC|DFC|Critical Minerals|M&A|Glencore	0.3	Dec 31, 2026	2026-12-31	Buy NO hedges against the Orion/DFC MOU failing to convert to a binding SPA, leaving Glencore without the $9B liquidity event and continuing to bear full DRC liability.
